IndicatorCategoryCode,IndicatorCategory,IndicatorCode,Indicator,ReportingEconomyCode,ReportingEconomy,PartnerEconomyCode,PartnerEconomy,ProductOrSectorClassificationCode,ProductOrSectorClassification,ProductOrSectorCode,ProductOrSector,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,TextValue,Value
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2018,,,,176059.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2018,,,,54064.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2018,,,,203515.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2013,,,,109653.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2013,,,,170955.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2013,,,,329003.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2019,,,,130684.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2019,,,,53596.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2019,,,,179430.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2019,,,,219385.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2019,,,,382309.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2013,,,,126952.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2013,,,,42400.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2020,,,,105350.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2020,,,,40975.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2020,,,,153782.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2020,,,,326196.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2020,,,,198034.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2021,,,,54837.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2021,,,,195956.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2021,,,,406763.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2021,,,,209397.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2021,,,,129169.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,143432.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,212910.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,67641.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,249391.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,473788.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2010,,,,164855.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2010,,,,268325.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2010,,,,96922.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2010,,,,114927.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2014,,,,192646.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2014,,,,128362.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2014,,,,45025.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2014,,,,340666.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2014,,,,115192.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2006,,,,28100.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2006,,,,224554.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2006,,,,141351.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2007,,,,31372.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2006,,,,70052.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2015,,,,123567.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2015,,,,44021.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2015,,,,178667.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2015,,,,304730.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2015,,,,112124.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2016,,,,44696.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2016,,,,112148.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2011,,,,303720.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2011,,,,175766.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2011,,,,38366.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2011,,,,102616.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2011,,,,125284.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2016,,,,319516.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2016,,,,186426.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2016,,,,133531.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2017,,,,49730.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2017,,,,154595.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2017,,,,126435.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2017,,,,352617.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2017,,,,193056.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2007,,,,84453.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2007,,,,158689.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),276,Germany,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2007,,,,258515.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),410,"Korea, Republic of",000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2012,,,,108192.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),392,Japan,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2023,,,,233000.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),356,India,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2023,,,,246509.0
ITS_CS,Trade in commercial services,ITS_CS_QAM,Commercial services imports by main sector  preliminary annual estimates based on quarterly statistics (2005-2025),484,Mexico,000,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,A,Annual,A,Annual,USM,Million US dollar,2023,,,,75749.0
